GMT	Lokální čas	RTISZDef.Prefix	RTISZDef.Suffix	KOTEL_SkupRiz	KOTEL_Pdg	KOTEL_Pdgnt	KOTEL_RRPR	KOTEL_RRSR	KOTEL_RRSRP	KOTEL_RRSRM	KOTEL_CmaxDO	KOTEL_CmaxNorm	KOTEL_nP	KOTEL_SRVreq	KOTEL_SRUreq	KOTEL_Pjm	KOTEL_Pmaxtech	KOTEL_Pmintech	KOTEL_Cmaxtech	KOTEL_CostA	KOTEL_CostB	KOTEL_CostC	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_vsA	KOTEL_vsB	KOTEL_PdgMin1	KOTEL_PdgMin2	KOTEL_PdgMin3	KOTEL_PdgMin4	KOTEL_PdgMin5	KOTEL_PdgMin6	KOTEL_PdgMin7	KOTEL_PdgMax1	KOTEL_PdgMax2	KOTEL_PdgMax3	KOTEL_PdgMax4	KOTEL_PdgMax5	KOTEL_PdgMax6	KOTEL_PdgMax7	KOTEL_TORPnt	KOTEL_TORMnt	KOTEL_PmaxtechPR	KOTEL_PmintechPR	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_BsSE	KOTEL_BsPpS	KOTEL_TGinfo	KOTEL_RZMZ5P	KOTEL_AMZ5P	KOTEL_NMZ5P	KOTEL_RZMZ15P	KOTEL_RZMZ15M	KOTEL_PlynDG	KOTEL_PlynMax24	KOTEL_PlynMax	KOTEL_Pminabs	KOTEL_Pmaxabs	KOTEL_RZRRPP1c	KOTEL_RZRRPP2c	KOTEL_RZRRPP3c	KOTEL_RZRRPP4c	KOTEL_RZRRPM1c	KOTEL_RZRRPM2c	KOTEL_RZRRPM3c	KOTEL_RZRRPM4c	KOTEL_PNZ	KOTEL_RRPR1r	KOTEL_RRPR2r	KOTEL_RRPR3r	KOTEL_RRPR4r	KOTEL_RRPR5r	KOTEL_RRPR6r
21.10.2021 18:00	21.10.2021 20:00	EVD	fa	1	221	218	0	0	0	0	4	14	0	1	1	612	545	140	150	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	140	0	0	0	1	1	104	176	0	0	0	0	0	0	0	140	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 18:00	21.10.2021 20:00	EVD	fb	2	59	56	0	0	0	0	14	14	0	1	0	89	73	31	150	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	31	0	0	0	1	1	407	0	0	0	0	0	0	0	0	31	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 18:00	21.10.2021 20:00	EME	9	2	94	83	0	0	0	0	0	2	0	1	1	110	94	75	2	1	1 364	8 167	1	1 488	12 401	0	3	75	0	0	0	0	0	0	94	0	0	0	0	0	0	0	17	89	80	1	1 488	12 401	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EME	11	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	1 775	0	0	1 888	15 105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 888	15 105	4	4	0	0	0	0	0	0	0	0	0	300	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EPO	fa	1	0	0	0	0	0	0	2	0	0	0	0	30	0	-30	6	0	0	0	0	0	0	0	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-30	0	0	0	1	1	8	0	0	0	0	-30	0	0	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EME	10	2	0	-1	0	0	0	0	0	2	0	0	0	110	0	0	2	5	709	42 620	6	801	44 860	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	801	44 860	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ETE	1	2	1 088	1 036	0	0	0	0	0	5	0	0	1	1 088	1 088	1 088	5	0	121	21 312	0	121	27 787	0	52	1 088	0	0	0	0	0	0	1 088	0	0	0	0	0	0	0	0	1 088	1 088	0	121	27 787	1	1	0	0	0	0	0	0	0	0	0	200	1 125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ETE	2	2	1 094	1 042	0	0	0	0	0	5	0	0	1	1 094	1 094	1 094	5	0	106	18 386	0	106	24 038	0	52	1 094	0	0	0	0	0	0	1 094	0	0	0	0	0	0	0	0	1 094	1 094	0	106	24 038	1	1	0	0	0	0	0	0	0	0	0	200	1 125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EPR2	23	1	221	201	9	0	0	-41	4	3	0	1	1	250	230	125	5	2	478	89 495	2	537	93 216	0	7	221	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	221	134	2	537	93 216	1	1	0	0	0	0	0	-40	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EPR2	24	1	175	157	0	0	0	-24	2	3	0	1	1	250	228	125	5	1	850	74 937	1	918	81 421	0	7	204	188	149	0	0	0	0	212	195	179	0	0	0	0	35	24	218	135	1	918	81 421	1	1	0	0	0	0	16	0	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EPR2	25	1	197	178	0	0	0	-17	2	3	0	1	1	250	213	125	5	1	850	74 937	1	918	81 421	0	7	197	142	0	0	0	0	0	213	195	0	0	0	0	0	15	52	203	135	1	918	81 421	1	1	0	0	0	0	0	0	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ETU	21	2	140	116	0	0	0	0	0	4	0	1	1	200	200	100	4	0	1 202	30 636	0	1 273	38 695	0	16	100	0	0	0	0	0	0	200	0	0	0	0	0	0	57	38	190	110	0	1 273	38 695	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ETU	22	2	200	179	0	0	0	0	0	4	0	0	1	200	200	200	4	0	1 202	30 636	0	1 273	38 695	0	10	200	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	200	200	0	1 273	38 695	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ETU	23	2	0	-17	0	0	0	0	0	4	0	0	0	200	0	0	4	0	1 195	30 453	0	1 265	38 464	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 265	38 464	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ETU	24	2	177	161	3	0	0	0	0	4	0	0	1	200	180	100	4	0	1 130	24 739	0	1 200	32 324	0	6	103	0	0	0	0	0	0	177	0	0	0	0	0	0	0	70	177	103	0	1 200	32 324	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ELE	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ELE	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ELE	4	2	0	-1	0	0	0	0	0	2	0	0	0	110	0	0	2	0	1 307	12 391	1	1 484	14 952	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1 484	14 952	1	1	0	0	0	0	0	0	0	0	0	50	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	TDK	f	2	0	0	0	0	0	0	0	1	0	0	0	7	0	0	1	0	10 555	0	0	13 888	3 332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13 888	3 332	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EHO	f	2	38	31	0	0	0	0	0	4	0	0	0	80	38	38	4	0	438	3 059	0	500	3 473	0	2	38	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	38	38	0	500	3 473	1	1	0	0	0	0	0	0	0	0	0	36	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDU	b1	2	492	455	0	0	0	0	0	5	0	0	1	500	492	492	5	0	111	8 432	0	113	12 516	0	37	492	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	492	492	0	113	12 516	1	1	0	0	0	0	0	0	0	0	0	350	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDU	b2	2	488	457	0	0	0	0	0	5	0	0	1	500	488	488	5	0	122	9 378	0	124	13 141	0	31	488	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	488	488	0	124	13 141	1	1	0	0	0	0	0	0	0	0	0	366	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDU	b3	2	492	461	0	0	0	0	0	5	0	0	1	500	492	492	5	0	117	8 862	0	119	12 468	0	31	492	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	492	492	0	119	12 468	1	1	0	0	0	0	0	0	0	0	0	366	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDU	b4	2	496	465	0	0	0	0	0	5	0	0	1	500	496	496	5	0	117	8 953	0	119	12 569	0	31	496	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	496	496	0	119	12 569	1	1	0	0	0	0	0	0	0	0	0	395	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDE	2	2	0	-1	0	0	0	0	0	4	0	0	0	200	0	0	4	5	1 939	592 103	6	2 103	605 587	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2 103	605 587	5	5	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDE	3	2	0	-4	0	0	0	0	0	4	0	0	0	200	0	0	4	5	1 936	165 842	6	2 100	179 304	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2 100	179 304	5	5	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDE	4	2	0	-1	0	0	0	0	0	4	0	0	0	200	0	0	4	5	1 947	168 141	6	2 112	181 682	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2 112	181 682	5	5	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EVI	f	2	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EST2	fs	2	0	0	0	0	0	0	20	20	0	0	0	48	3	-3	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	-3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EST2	fq	2	0	0	0	0	0	0	20	20	0	0	0	48	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDA	fs	2	0	0	0	0	0	0	40	40	0	0	0	480	480	-480	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	-480	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-480	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDA	fq	2	0	0	0	0	0	0	40	40	0	0	0	480	480	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDS	fs	2	0	0	0	0	0	0	100	100	0	0	0	650	650	-650	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	-650	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-650	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EDS	fq	1	0	0	0	0	0	0	100	100	0	0	0	650	640	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	1	1	0	165	660	1	0	0	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EME1	fa	2	0	0	0	0	0	0	0	0	0	0	0	246	0	0	3	0	1 071	0	0	1 071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 071	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EME1	fb	2	125	102	3	0	0	0	0	3	0	1	1	246	125	122	3	0	1 071	0	0	1 071	24 614	0	23	122	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	125	122	0	1 071	24 614	4	4	63	0	0	0	0	0	0	0	0	122	125	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
21.10.2021 19:00	21.10.2021 21:00	EPC2	f	2	0	0	0	0	0	0	0	26	0	0	0	888	0	0	26	1	3 404	813 796	1	3 447	831 536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3 447	831 536	1	1	0	0	0	0	0	0	0	50	0	400	888	0	0	0	0	0	0	0	0	838	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EPO	f1	2	25	20	0	0	0	0	0	2	0	0	0	113	28	25	2	5	-186	11 363	6	-192	11 020	0	5	25	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	28	25	6	-192	11 020	1	1	7	0	0	0	0	0	0	0	0	25	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EPO	f2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	-186	0	0	-192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-192	0	6	6	0	0	0	0	0	0	0	0	0	25	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	TTR	fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	TTR	fb	2	28	21	0	0	0	0	0	2	0	0	1	79	28	28	2	0	1 954	-16 349	0	2 013	-4 993	0	6	28	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	28	28	0	2 013	-4 993	1	1	63	0	0	0	0	0	0	0	0	26	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EMO	1	2	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EMO	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	ELE	6	1	425	351	0	0	35	0	4	5	0	1	1	660	645	330	7	0	594	181 408	1	660	187 227	0	38	570	480	375	0	0	0	0	610	515	430	0	0	0	0	169	46	635	340	1	660	187 227	1	1	0	0	0	0	0	0	0	0	0	330	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EVD	fa	1	238	235	0	0	0	0	4	14	0	1	1	612	545	175	150	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	175	0	0	0	1	1	104	90	0	0	0	0	0	0	0	175	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EVD	fb	2	51	49	0	0	0	0	14	14	0	1	0	89	73	31	150	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	31	0	0	0	1	1	407	0	0	0	0	0	0	0	0	31	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 19:00	21.10.2021 21:00	EME	9	2	94	83	0	0	0	0	0	2	0	1	1	110	94	75	2	1	1 364	8 167	1	1 488	12 401	0	3	75	0	0	0	0	0	0	94	0	0	0	0	0	0	0	17	89	80	1	1 488	12 401	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EME	11	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	1 775	0	0	1 888	15 105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 888	15 105	4	4	0	0	0	0	0	0	0	0	0	300	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EPO	fa	1	0	0	0	0	0	0	2	0	0	0	0	30	0	-30	6	0	0	0	0	0	0	0	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-30	0	0	0	1	1	8	0	0	0	0	-20	0	0	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EME	10	2	0	-1	0	0	0	0	0	2	0	0	0	110	0	0	2	5	709	42 620	6	801	44 860	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	801	44 860	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	ETE	1	2	1 088	1 036	0	0	0	0	0	5	0	0	1	1 088	1 088	1 088	5	0	121	21 312	0	121	27 787	0	52	1 088	0	0	0	0	0	0	1 088	0	0	0	0	0	0	0	0	1 088	1 088	0	121	27 787	1	1	0	0	0	0	0	0	0	0	0	200	1 125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	ETE	2	2	1 094	1 042	0	0	0	0	0	5	0	0	1	1 094	1 094	1 094	5	0	106	18 386	0	106	24 038	0	52	1 094	0	0	0	0	0	0	1 094	0	0	0	0	0	0	0	0	1 094	1 094	0	106	24 038	1	1	0	0	0	0	0	0	0	0	0	200	1 125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EPR2	23	1	221	201	9	0	0	-41	4	3	0	1	1	250	230	125	5	2	478	89 495	2	537	93 216	0	7	221	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	221	134	2	537	93 216	1	1	0	0	0	0	0	-37	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EPR2	24	1	218	198	0	0	0	-25	3	3	0	1	1	250	228	125	5	1	850	74 937	1	918	81 421	0	7	205	150	0	0	0	0	0	228	195	0	0	0	0	0	9	64	218	135	1	918	81 421	1	1	0	0	0	0	0	0	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EPR2	25	1	195	176	0	0	0	-26	3	3	0	1	1	250	213	125	5	1	850	74 937	1	918	81 421	0	7	190	151	0	0	0	0	0	195	179	0	0	0	0	0	0	41	203	135	1	918	81 421	1	1	0	0	0	0	16	0	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	ETU	21	1	149	125	0	0	0	0	2	4	0	1	1	200	200	100	4	0	1 202	30 636	0	1 273	38 695	0	16	110	0	0	0	0	0	0	200	0	0	0	0	0	0	48	37	190	110	0	1 273	38 695	1	1	0	0	0	0	0	-10	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	ETU	22	2	200	179	0	0	0	0	0	4	0	0	1	200	200	200	4	0	1 202	30 636	0	1 273	38 695	0	10	200	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	200	200	0	1 273	38 695	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	ETU	23	2	0	-27	0	0	0	0	0	4	0	0	0	200	0	0	4	0	1 195	30 453	0	1 265	38 464	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 265	38 464	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	ETU	24	2	154	139	3	0	0	0	0	4	0	0	1	200	180	100	4	0	1 130	24 739	0	1 200	32 324	0	6	103	0	0	0	0	0	0	177	0	0	0	0	0	0	22	48	177	103	0	1 200	32 324	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	ELE	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	ELE	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	ELE	4	2	0	-1	0	0	0	0	0	2	0	0	0	110	0	0	2	0	1 307	12 391	1	1 484	14 952	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1 484	14 952	1	1	0	0	0	0	0	0	0	0	0	50	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	TDK	f	2	0	0	0	0	0	0	0	1	0	0	0	7	0	0	1	0	10 555	0	0	13 888	3 332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13 888	3 332	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EHO	f	2	38	32	0	0	0	0	0	4	0	0	0	80	38	38	4	0	438	3 059	0	500	3 473	0	2	38	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	38	38	0	500	3 473	1	1	0	0	0	0	0	0	0	0	0	36	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EDU	b1	2	492	455	0	0	0	0	0	5	0	0	1	500	492	492	5	0	111	8 432	0	113	12 516	0	37	492	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	492	492	0	113	12 516	1	1	0	0	0	0	0	0	0	0	0	350	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EDU	b2	2	488	457	0	0	0	0	0	5	0	0	1	500	488	488	5	0	122	9 378	0	124	13 141	0	31	488	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	488	488	0	124	13 141	1	1	0	0	0	0	0	0	0	0	0	366	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EDU	b3	2	492	461	0	0	0	0	0	5	0	0	1	500	492	492	5	0	117	8 862	0	119	12 468	0	31	492	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	492	492	0	119	12 468	1	1	0	0	0	0	0	0	0	0	0	366	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EDU	b4	2	496	465	0	0	0	0	0	5	0	0	1	500	496	496	5	0	117	8 953	0	119	12 569	0	31	496	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	496	496	0	119	12 569	1	1	0	0	0	0	0	0	0	0	0	395	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EDE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 20:00	21.10.2021 22:00	EDE	2	2	0	-1	0	0	0	0	0	4	0	0	0	200	0	0	4	5	1 939	592 103	6	2 103	605 587	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2 103	605 587	5	5	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0
